Drug1	Drug2	Drug1_ATC_Code	Drug2_ATC_Code	ATC_Jacard_Sim	Similarity
naftifine	butenafine	D01AE22	D01AE23	1.0	0.8450653
naftifine	luliconazole	D01AE22	D01AC18	1.0	0.7229797
naftifine	sertaconazole	D01AE22	D01AC14,G01AF20,G01AF19	0.5	0.72402847
opipramol	pipamperone	N06AA05	N05AD05	1.0	0.71871597
opipramol	amoxapine	N06AA05	N06AA17	1.0	0.72679526
opipramol	chlorprothixene	N06AA05	N05AF03	1.0	0.70117146
opipramol	trimipramine	N06AA05	N06AA06	1.0	0.74229485
apremilast	tofacitinib	L04AA32	L04AA29	1.0	0.7443288
halcinonide	fluocinonide	D07AD02	D07CC05,C05AA11,D07AC08	0.5	0.8277009
halcinonide	desonide	D07AD02	D07BB02,D07AB08,S01BA11	0.5	0.7143319
halcinonide	amcinonide	D07AD02	D07AC11	1.0	0.76580817
cimetropium	ipratropium	A03BB05	R03BB01,R03AL01,R03AL02,R01AX03	0.0	0.71683824
cimetropium	pinaverium	A03BB05	A03AX04	1.0	0.9217496
cimetropium	otilonium	A03BB05	A03AB06,A03CA04	1.0	0.9081924
cimetropium	methscopolamine	A03BB05	A03CB01,S01FA03,A03BB03	0.5	0.70397574
cimetropium	mepenzolate	A03BB05	A03AB12	1.0	0.75433314
cimetropium	fentonium	A03BB05	A03BB04	1.0	0.7602105
cimetropium	distigmine	A03BB05	N07AA03	0.0	0.799718
cimetropium	demecarium	A03BB05	S01EB04	0.0	0.77967453
cimetropium	timepidium	A03BB05	A03AB19	1.0	0.8267562
mizolastine	mequitazine	R06AX25	R06AD07	1.0	0.75918144
mizolastine	acrivastine	R06AX25	R06AX18	1.0	0.78310263
mizolastine	oxatomide	R06AX25	R06AE06	1.0	0.7839937
mizolastine	clemastine	R06AX25	D04AA14,R06AA04,R06AA54	0.5	0.7109207
mizolastine	levocabastine	R06AX25	R01AC02,S01GX02	0.5	0.7515347
mizolastine	emedastine	R06AX25	S01GX06	0.0	0.74625283
mizolastine	triprolidine	R06AX25	R06AX07	1.0	0.7061486
mizolastine	desloratadine	R06AX25	R06AX27	1.0	0.77335197
mizolastine	zafirlukast	R06AX25	R03DC01	1.0	0.7144413
mizolastine	ebastine	R06AX25	R06AX22	1.0	0.8348752
mizolastine	cetirizine	R06AX25	R06AE07	1.0	0.7828577
mizolastine	loratadine	R06AX25	R06AX13	1.0	0.7434178
efinaconazole	luliconazole	D01AC19	D01AC18	1.0	0.7226118
etofibrate	ciprofibrate	C10AB09	C10AB08	1.0	0.7320547
arbekacin	biapenem	J01GB12	J01DH05	1.0	0.71624404
arbekacin	azlocillin	J01GB12	J01CR50,J01CA09	1.0	0.72939116
arbekacin	netilmicin	J01GB12	S01AA23,J01GB07	0.5	0.7953163
arbekacin	flomoxef	J01GB12	J01DC14	1.0	0.72088
arbekacin	cefpirome	J01GB12	J01DE02	1.0	0.76950544
zolmitriptan	frovatriptan	N02CC03	N02CC07	1.0	0.7306806
liraglutide	linagliptin	A10BX07,A10AE56	A10BH05,A10BD19,A10BD11	1.0	0.7255642
liraglutide	sitagliptin	A10BX07,A10AE56	A10BH51,A10BD12,A10BH01,A10BD07	1.0	0.70539284
liraglutide	lixisenatide	A10BX07,A10AE56	A10BX10	1.0	0.7160855
liraglutide	exenatide	A10BX07,A10AE56	A10BX04	1.0	0.7395598
rivastigmine	galantamine	N06DA03	N06DA04	1.0	0.7536424
mequitazine	dexchlorpheniramine	R06AD07	R06AB02,R06AB52	1.0	0.7876715
mequitazine	acrivastine	R06AD07	R06AX18	1.0	0.7992063
mequitazine	oxatomide	R06AD07	R06AE06	1.0	0.74592316
mequitazine	clemastine	R06AD07	D04AA14,R06AA04,R06AA54	0.5	0.7795868
mequitazine	levocabastine	R06AD07	R01AC02,S01GX02	0.5	0.7256318
mequitazine	emedastine	R06AD07	S01GX06	0.0	0.7398145
mequitazine	triprolidine	R06AD07	R06AX07	1.0	0.79003924
mequitazine	ebastine	R06AD07	R06AX22	1.0	0.7324826
mequitazine	meclizine	R06AD07	R06AE55,R06AE05	1.0	0.71395624
mequitazine	pheniramine	R06AD07	R06AB05,D04AA16	0.5	0.73551697
mequitazine	cetirizine	R06AD07	R06AE07	1.0	0.7196153
indoprofen	tolmetin	M01AE10	M01AB03,M02AA21	1.0	0.727481
indoprofen	tenoxicam	M01AE10	M01AC02	1.0	0.70570487
indoprofen	etodolac	M01AE10	M01AB08	1.0	0.70163274
indoprofen	nabumetone	M01AE10	M01AX01	1.0	0.768103
indoprofen	suprofen	M01AE10	M01AE07	1.0	0.79825824
indoprofen	droxicam	M01AE10	M01AC04	1.0	0.7051318
indoprofen	azapropazone	M01AE10	M01AX04	1.0	0.7336123
indoprofen	oxaprozin	M01AE10	M01AE12	1.0	0.7477165
efavirenz	dolutegravir	J05AR06,J05AG03,J05AR11	J05AR13,J05AX12	1.0	0.71995556
efavirenz	zidovudine	J05AR06,J05AG03,J05AR11	J05AR01,J05AR05,J05AR04,J05AF01	1.0	0.72256154
efavirenz	nevirapine	J05AR06,J05AG03,J05AR11	J05AR05,J05AG01,J05AR07	1.0	0.77704287
efavirenz	atazanavir	J05AR06,J05AG03,J05AR11	J05AE08,J05AR15	1.0	0.7240509
efavirenz	rilpivirine	J05AR06,J05AG03,J05AR11	J05AR19,J05AG05,J05AR08	1.0	0.70845354
vilanterol	indacaterol	R03AK10,R03AL03	R03AL04,R03AC18	1.0	0.71064633
vilanterol	umeclidinium	R03AK10,R03AL03	R03BB07,R03AL03	1.0	0.7943888
cefmetazole	azlocillin	J01DC09	J01CR50,J01CA09	1.0	0.7600341
cefmetazole	dicloxacillin	J01DC09	J01CR50,J01CF01	1.0	0.74510646
cefmetazole	cefonicid	J01DC09	J01DC06	1.0	0.7666528
cefmetazole	cefoperazone	J01DC09	J01DD12,J01DD62	1.0	0.72300744
cefmetazole	flomoxef	J01DC09	J01DC14	1.0	0.8579103
cefmetazole	cefpiramide	J01DC09	J01DD11	1.0	0.753526
cefmetazole	ceftizoxime	J01DC09	J01DD07	1.0	0.86225635
cefmetazole	cefamandole	J01DC09	J01DC03	1.0	0.80123603
cefmetazole	sulbactam	J01DC09	J01CG01	1.0	0.72346634
cefmetazole	cefotiam	J01DC09	J01DC07	1.0	0.8145874
cefmetazole	cefpirome	J01DC09	J01DE02	1.0	0.7385305
cefmetazole	latamoxef	J01DC09	J01DD06	1.0	0.82999927
cefmetazole	mezlocillin	J01DC09	J01CR50,J01CA10	1.0	0.81966054
stavudine	zidovudine	J05AF04,J05AR07	J05AR01,J05AR05,J05AR04,J05AF01	1.0	0.75625044
stavudine	didanosine	J05AF04,J05AR07	J05AF02	1.0	0.79348344
stavudine	abacavir	J05AF04,J05AR07	J05AR02,J05AR13,J05AR04,J05AF06	1.0	0.70435894
phenelzine	mianserin	N06AF03	N06AX03	1.0	0.70507807
phenelzine	zimelidine	N06AF03	N06AB02	1.0	0.7091844
phenelzine	moclobemide	N06AF03	N06AG02	1.0	0.7425998
trazodone	mianserin	N06AX05	N06AX03	1.0	0.73986304
trazodone	citalopram	N06AX05	N06AB04	1.0	0.71814305
trazodone	fluvoxamine	N06AX05	N06AB08	1.0	0.72970766
trazodone	cyamemazine	N06AX05	N05AA06	1.0	0.70207506
trazodone	moclobemide	N06AX05	N06AG02	1.0	0.749571
trazodone	amoxapine	N06AX05	N06AA17	1.0	0.71725374
trazodone	tiapride	N06AX05	N05AL03	1.0	0.7087322
trazodone	trimipramine	N06AX05	N06AA06	1.0	0.71846575
trazodone	amitriptyline	N06AX05	N06CA01,N06AA09	1.0	0.735475
trazodone	paroxetine	N06AX05	N06AB05	1.0	0.72109133
trazodone	doxepin	N06AX05	N06AA12	1.0	0.7698086
glutethimide	methylphenobarbital	N05CE01	N03AA01,N05CB01	1.0	0.7900757
glutethimide	secobarbital	N05CE01	N05CA06,N05CB01	1.0	0.74975395
glutethimide	methsuximide	N05CE01	N03AD03	1.0	0.71115905
calcifediol	ergocalciferol	A11CC06	A11CC01	1.0	0.7120248
nystatin	clotrimazole	G01AA01,A07AA02,D01AA01,G01AA51	G01AF02,D01AC01,G01AF20,A01AB18	1.0	0.74074215
trimazosin	penbutolol	C02CA03	C07CA23,C07AA23	1.0	0.7490187
trimazosin	bevantolol	C02CA03	C07AB06,C07BB06	1.0	0.78643674
trimazosin	tertatolol	C02CA03	C07AA16	1.0	0.77494866
trimazosin	indoramin	C02CA03	C02CA02	1.0	0.83342725
trimazosin	delapril	C02CA03	C09BA12,C09BB12,C09AA12	1.0	0.7215034
trimazosin	urapidil	C02CA03	C02CA06	1.0	0.7523638
clofarabine	decitabine	L01BB06	L01BC08	1.0	0.7066368
clofarabine	bendamustine	L01BB06	L01AA09	1.0	0.7348903
clofarabine	pralatrexate	L01BB06	L01BA05	1.0	0.7026761
clofarabine	nelarabine	L01BB06	L01BB07	1.0	0.7794588
labetalol	urapidil	C07BG01,C07CG01,C07AG01	C02CA06	1.0	0.73934543
nadroparin	fondaparinux	B01AB06	B01AX05	1.0	0.71729434
nadroparin	dalteparin	B01AB06	B01AB04	1.0	0.7952025
nadroparin	reviparin	B01AB06	B01AB08	1.0	0.707898
nadroparin	tinzaparin	B01AB06	B01AB10	1.0	0.7631616
cefotaxime	cefoxitin	J01DD51,J01DD01	J01DC01	1.0	0.74022037
rifabutin	bedaquiline	J04AB04	J04AK05	1.0	0.7034313
rifabutin	rifapentine	J04AB04	J04AB05	1.0	0.75601476
levonorgestrel	etonogestrel	G03FA11,G03FB09,G03AC03,G03AB03,G03AA07,G03AD01	G03AC08	1.0	0.73844546
methyclothiazide	bendroflumethiazide	C03AA08,C03AB08,G01AE10	C03EA13,C03AA01,C03AB01,G01AE10	1.0	0.70895386
paclitaxel	cisplatin	L01CD01	L01XA01	1.0	0.7613589
mebendazole	flubendazole	P02CA51,P02CA01	P02CA05	1.0	0.77102333
fluspirilene	benperidol	N05AG01	N05AD07	1.0	0.71740854
fluspirilene	fluphenazine	N05AG01	N05AB02	1.0	0.70394015
fluspirilene	clopenthixol	N05AG01	N05AF02	1.0	0.7357526
fluspirilene	molindone	N05AG01	N05AE02	1.0	0.7351763
fluspirilene	chlorprothixene	N05AG01	N05AF03	1.0	0.7032541
fluspirilene	melperone	N05AG01	N05AD03	1.0	0.74897414
fluspirilene	bromperidol	N05AG01	N05AD06	1.0	0.7136332
tazobactam	ceftolozane	J01CG02	J01DI54	1.0	0.8401838
tazobactam	doripenem	J01CG02	J01DH04	1.0	0.7324815
tazobactam	sulbactam	J01CG02	J01CG01	1.0	0.81714714
ospemifene	raloxifene	G03XC05	G03XC01	1.0	0.7071009
saquinavir	tipranavir	J05AE01	J05AE09	1.0	0.71005446
saquinavir	delavirdine	J05AE01	J05AG02	1.0	0.7369675
saquinavir	amprenavir	J05AE01	J05AE05	1.0	0.81895286
saquinavir	nelfinavir	J05AE01	J05AE04	1.0	0.7806232
saquinavir	indinavir	J05AE01	J05AE02	1.0	0.8249428
nisoldipine	barnidipine	C08CA07	C08CA12	1.0	0.71675724
nisoldipine	felodipine	C08CA07	C08CA02,C09BB05	1.0	0.70668125
nisoldipine	isradipine	C08CA07	C08CA03	1.0	0.7929027
nisoldipine	nitrendipine	C08CA07	C08CA08,C09BB06	1.0	0.8023871
nisoldipine	manidipine	C08CA07	C08CA11,C09BB12	1.0	0.76825213
nisoldipine	lercanidipine	C08CA07	C09DB08,C08CA13,C09BB02	1.0	0.7126952
nisoldipine	gallopamil	C08CA07	C08DA02	1.0	0.7806244
nisoldipine	benidipine	C08CA07	C08CA15	1.0	0.74957085
nisoldipine	lacidipine	C08CA07	C08CA09	1.0	0.76467663
nisoldipine	delapril	C08CA07	C09BA12,C09BB12,C09AA12	1.0	0.70582044
nisoldipine	mibefradil	C08CA07	C08CX01	1.0	0.719571
anileridine	dextromoramide	N01AH05	N02AC01	1.0	0.7449977
thiocolchicoside	methocarbamol	M03BX55,M03BX05	M03BA53,M03BA03,M03BA73	1.0	0.73334444
fenofibrate	pioglitazone	C10BA04,C10BA03,C10AB05	A10BD09,A10BD12,A10BD05,A10BG03,A10BD06	0.0	0.73999184
phentolamine	phenoxybenzamine	V03AB36,C04AB01	C04AX02	0.5	0.816658
phentolamine	prazosin	V03AB36,C04AB01	C02CA01,C02LE01	0.5	0.7847057
tolmetin	tenoxicam	M01AB03,M02AA21	M01AC02	1.0	0.7007447
tolmetin	nabumetone	M01AB03,M02AA21	M01AX01	1.0	0.7184873
tolmetin	suprofen	M01AB03,M02AA21	M01AE07	1.0	0.76711625
tolmetin	phenylbutazone	M01AB03,M02AA21	M01BA01,M01AA01,M02AA01	1.0	0.7019974
tolmetin	azapropazone	M01AB03,M02AA21	M01AX04	1.0	0.71024764
tolmetin	oxaprozin	M01AB03,M02AA21	M01AE12	1.0	0.7556301
tolmetin	benoxaprofen	M01AB03,M02AA21	M01AE06	1.0	0.7186807
tolmetin	oxyphenbutazone	M01AB03,M02AA21	S01BC02,M01AA03,M02AA04	0.5	0.7177807
ritodrine	atosiban	G02CA01	G02CX01	1.0	0.7727781
propanidid	methohexital	N01AX04	N01AF01,N05CB01,N05CA15	1.0	0.7082092
rituximab	alemtuzumab	L01XC02	L04AA34	1.0	0.7586518
rituximab	ofatumumab	L01XC02	L01XC10	1.0	0.7419153
vindesine	semustine	L01CA03	L01AD03	1.0	0.70673746
ramucirumab	bevacizumab	L01XC21	L01XC07	1.0	0.7178831
metolazone	torasemide	C03BA08,C03EA12,G01AE10	C03CA04,G01AE10	1.0	0.7733738
metolazone	chlorothiazide	C03BA08,C03EA12,G01AE10	C03AA04,C03AB04,C03AH01,G01AE10	1.0	0.84980553
metolazone	bendroflumethiazide	C03BA08,C03EA12,G01AE10	C03EA13,C03AA01,C03AB01,G01AE10	1.0	0.7687988
metolazone	hydroflumethiazide	C03BA08,C03EA12,G01AE10	C03AB02,C03AA02,C03AH02,G01AE10	1.0	0.7087009
orphenadrine	methotrimeprazine	M03BC51,N04AB02,M03BC01	N05AA02	0.5	0.7016977
orphenadrine	guaifenesin	M03BC51,N04AB02,M03BC01	R05CA03	0.0	0.706848
orphenadrine	methocarbamol	M03BC51,N04AB02,M03BC01	M03BA53,M03BA03,M03BA73	0.5	0.7291549
orphenadrine	cyclizine	M03BC51,N04AB02,M03BC01	R06AE03,R06AE53	0.0	0.73943186
orphenadrine	cyclobenzaprine	M03BC51,N04AB02,M03BC01	M03BX08	0.5	0.76351684
orphenadrine	eperisone	M03BC51,N04AB02,M03BC01	M03BX09	0.5	0.71844494
propofol	desflurane	N01AX10	N01AB07	1.0	0.7063614
propofol	remifentanil	N01AX10	N01AH06	1.0	0.7875704
propofol	isoflurane	N01AX10	N01AB06	1.0	0.72395116
propofol	dexmedetomidine	N01AX10	N05CM18	1.0	0.75965303
propofol	etomidate	N01AX10	N01AX07	1.0	0.72976905
anakinra	rilonacept	L04AC03	L04AC04	1.0	0.70167774
anakinra	canakinumab	L04AC03	L04AC08	1.0	0.72631586
linagliptin	alogliptin	A10BH05,A10BD19,A10BD11	A10BD13,A10BD09,A10BH04	1.0	0.8028121
linagliptin	vildagliptin	A10BH05,A10BD19,A10BD11	A10BH02,A10BD08	1.0	0.7588156
linagliptin	canagliflozin	A10BH05,A10BD19,A10BD11	A10BD16,A10BX11	1.0	0.73893267
linagliptin	sitagliptin	A10BH05,A10BD19,A10BD11	A10BH51,A10BD12,A10BH01,A10BD07	1.0	0.770364
linagliptin	empagliflozin	A10BH05,A10BD19,A10BD11	A10BD19,A10BX12,A10BD20	1.0	0.7446646
linagliptin	lixisenatide	A10BH05,A10BD19,A10BD11	A10BX10	1.0	0.7049062
benzylpenicillin	cephalexin	J01CE01,J01CR50,S01AA14,J01CE08	J01DB01	0.5	0.7067854
benzylpenicillin	dicloxacillin	J01CE01,J01CR50,S01AA14,J01CE08	J01CR50,J01CF01	0.5	0.7251827
benzylpenicillin	cloxacillin	J01CE01,J01CR50,S01AA14,J01CE08	J01CF02,J01CR50	0.5	0.76876557
nimesulide	etodolac	M02AA26,M01AX17	M01AB08	1.0	0.78847235
nimesulide	celecoxib	M02AA26,M01AX17	L01XX33,M01AH01,G01AE10	0.3333333333333333	0.7134316
nimesulide	indometacin	M02AA26,M01AX17	S01CC02,M02AA23,M01AB01,M01AB51,C01EB03,S01BC01	0.3333333333333333	0.731012
nimesulide	rofecoxib	M02AA26,M01AX17	M01AH02	1.0	0.726665
dienogest	dydrogesterone	G03DB08,G03AB08,G03FA15,G03AA16	G03FA14,G03DB01,G03FB08	1.0	0.75102276
biapenem	ceftolozane	J01DH05	J01DI54	1.0	0.7257648
biapenem	garenoxacin	J01DH05	J01MA19	1.0	0.763794
biapenem	faropenem	J01DH05	J01DI03	1.0	0.76955533
biapenem	flomoxef	J01DH05	J01DC14	1.0	0.703482
biapenem	sitafloxacin	J01DH05	J01MA21	1.0	0.7863062
biapenem	doripenem	J01DH05	J01DH04	1.0	0.8014551
biapenem	ceftobiprole	J01DH05	J01DI01	1.0	0.7666939
biapenem	gemifloxacin	J01DH05	J01MA15	1.0	0.7232266
biapenem	cefpirome	J01DH05	J01DE02	1.0	0.735937
biapenem	cefozopran	J01DH05	J01DE03	1.0	0.7639697
biapenem	telithromycin	J01DH05	J01FA15	1.0	0.70840704
cephalexin	metronidazole	J01DB01	A02BD08,P01AB01,G01AF01,D06BX01,A02BD01,A02BD03,A01AB17,P01AB51,A02BD02,A02BD11,G01AF20,J01RA10,J01RA04,J01RA03,J01XD01	0.2	0.7061655
cephalexin	dicloxacillin	J01DB01	J01CR50,J01CF01	1.0	0.74085075
cephalexin	cefdinir	J01DB01	J01DD15	1.0	0.7495215
cephalexin	cloxacillin	J01DB01	J01CF02,J01CR50	1.0	0.7304823
cephalexin	amoxicillin	J01DB01	A02BD10,J01CR50,A02BD05,A02BD01,J01CA04,A02BD03,A02BD06,A02BD07,A02BD04,A02BD11,J01CR02	0.5	0.71454096
cephalexin	flucloxacillin	J01DB01	J01CR50,J01CF05	1.0	0.7086729
cephalexin	cefadroxil	J01DB01	J01DB05	1.0	0.7854631
timolol	carteolol	C07DA06,S01ED01,S01ED51,C07AA06,C07BA06	S01ED55,S01ED05,C07AA15	1.0	0.760679
timolol	travoprost	C07DA06,S01ED01,S01ED51,C07AA06,C07BA06	S01EE04	0.5	0.7350657
timolol	bimatoprost	C07DA06,S01ED01,S01ED51,C07AA06,C07BA06	S01EE03	0.5	0.71504056
timolol	latanoprost	C07DA06,S01ED01,S01ED51,C07AA06,C07BA06	S01EE01	0.5	0.7516336
timolol	betaxolol	C07DA06,S01ED01,S01ED51,C07AA06,C07BA06	C07AB05,S01ED52,S01ED02	1.0	0.7812488
vedolizumab	adalimumab	L04AA33	L04AB04	1.0	0.75215346
vedolizumab	ustekinumab	L04AA33	L04AC05	1.0	0.77431625
vedolizumab	infliximab	L04AA33	L04AB02	1.0	0.78079087
diltiazem	verapamil	C05AE03,C08DB01	C08DA51,C08DA01,C09BB10	1.0	0.7556172
diltiazem	nifedipine	C05AE03,C08DB01	C08CA05,C08GA01,C08CA55	1.0	0.7402178
barnidipine	cilazapril	C08CA12	C09BA08,C09AA08	1.0	0.7310787
barnidipine	isradipine	C08CA12	C08CA03	1.0	0.7416905
barnidipine	nitrendipine	C08CA12	C08CA08,C09BB06	1.0	0.7612058
barnidipine	indapamide	C08CA12	C03BA11,C09BX01,G01AE10	0.5	0.79666114
barnidipine	manidipine	C08CA12	C08CA11,C09BB12	1.0	0.8404096
barnidipine	chlorthalidone	C08CA12	C03BA04,C03BB04,C03EA06,G01AE10	0.5	0.74132127
barnidipine	lercanidipine	C08CA12	C09DB08,C08CA13,C09BB02	1.0	0.86970484
barnidipine	fimasartan	C08CA12	C09CA10	1.0	0.7177428
barnidipine	temocapril	C08CA12	C09AA14	1.0	0.7026808
barnidipine	imidapril	C08CA12	C09AA16	1.0	0.7014365
barnidipine	benidipine	C08CA12	C08CA15	1.0	0.827323
barnidipine	lacidipine	C08CA12	C08CA09	1.0	0.80165094
barnidipine	delapril	C08CA12	C09BA12,C09BB12,C09AA12	1.0	0.7570114
barnidipine	ramipril	C08CA12	C09AA05,C10BX04,C10BX06,C09BA05,C09BB07,C09BB05	1.0	0.72390133
barnidipine	quinapril	C08CA12	C09AA06,C09BA06	1.0	0.7489454
penbutolol	bevantolol	C07CA23,C07AA23	C07AB06,C07BB06	1.0	0.74231017
penbutolol	tertatolol	C07CA23,C07AA23	C07AA16	1.0	0.76556903
penbutolol	oxprenolol	C07CA23,C07AA23	C07CA02,C07BA02,C07AA02	1.0	0.73500144
penbutolol	alprenolol	C07CA23,C07AA23	C07AA01	1.0	0.70891213
penbutolol	indoramin	C07CA23,C07AA23	C02CA02	1.0	0.76277083
antazoline	naphazoline	R01AC04,R06AX05	R01AB02,R01AA08,S01GA51,S01GA01	0.5	0.70179224
bevantolol	tertatolol	C07AB06,C07BB06	C07AA16	1.0	0.7304712
bevantolol	oxprenolol	C07AB06,C07BB06	C07CA02,C07BA02,C07AA02	1.0	0.75089866
bevantolol	indoramin	C07AB06,C07BB06	C02CA02	1.0	0.73770046
capreomycin	ethionamide	J04AB30	J04AD03	1.0	0.7552297
venlafaxine	citalopram	N06AX16	N06AB04	1.0	0.700823
venlafaxine	amitriptyline	N06AX16	N06CA01,N06AA09	1.0	0.7132716
venlafaxine	paroxetine	N06AX16	N06AB05	1.0	0.71601295
fleroxacin	azlocillin	J01MA08	J01CR50,J01CA09	1.0	0.7188134
fleroxacin	cinoxacin	J01MA08	J01MB06	1.0	0.716381
fleroxacin	cefprozil	J01MA08	J01DC10	1.0	0.7097013
fleroxacin	sparfloxacin	J01MA08	J01MA09	1.0	0.74994385
fleroxacin	pefloxacin	J01MA08	J01MA03	1.0	0.7542098
fleroxacin	ceftizoxime	J01MA08	J01DD07	1.0	0.71382415
fleroxacin	cefdinir	J01MA08	J01DD15	1.0	0.71176755
fleroxacin	gemifloxacin	J01MA08	J01MA15	1.0	0.7436303
fleroxacin	prulifloxacin	J01MA08	J01MA17	1.0	0.7029525
fleroxacin	cefadroxil	J01MA08	J01DB05	1.0	0.7027946
fleroxacin	mezlocillin	J01MA08	J01CR50,J01CA10	1.0	0.7082863
pindolol	mianserin	C07AA03,C07CA03	N06AX03	0.0	0.71401036
pindolol	tertatolol	C07AA03,C07CA03	C07AA16	1.0	0.7156073
pindolol	alprenolol	C07AA03,C07CA03	C07AA01	1.0	0.7195277
pindolol	nadolol	C07AA03,C07CA03	C07AA12,C07BA12	1.0	0.7076828
etanercept	adalimumab	L04AB01	L04AB04	1.0	0.76311475
etanercept	ustekinumab	L04AB01	L04AC05	1.0	0.7219908
benperidol	clopenthixol	N05AD07	N05AF02	1.0	0.70383596
benperidol	molindone	N05AD07	N05AE02	1.0	0.7244246
benperidol	sertindole	N05AD07	N05AE03	1.0	0.7194605
benperidol	chlorprothixene	N05AD07	N05AF03	1.0	0.7263616
benperidol	melperone	N05AD07	N05AD03	1.0	0.71113324
benperidol	bromperidol	N05AD07	N05AD06	1.0	0.71789104
temsirolimus	ridaforolimus	L01XE09	L01XE19	1.0	0.72301584
temsirolimus	axitinib	L01XE09	L01XE17	1.0	0.72507113
reslizumab	mepolizumab	R03DX08	L04AC06	0.0	0.84901106
azlocillin	dicloxacillin	J01CR50,J01CA09	J01CR50,J01CF01	1.0	0.70330405
azlocillin	netilmicin	J01CR50,J01CA09	S01AA23,J01GB07	0.5	0.74928945
azlocillin	carbenicillin	J01CR50,J01CA09	J01CR50,J01CA03	1.0	0.7669985
azlocillin	cefonicid	J01CR50,J01CA09	J01DC06	1.0	0.72081596
azlocillin	flomoxef	J01CR50,J01CA09	J01DC14	1.0	0.74517286
azlocillin	ceftizoxime	J01CR50,J01CA09	J01DD07	1.0	0.7935284
azlocillin	cefamandole	J01CR50,J01CA09	J01DC03	1.0	0.7812233
azlocillin	cefotiam	J01CR50,J01CA09	J01DC07	1.0	0.76070535
azlocillin	cefpirome	J01CR50,J01CA09	J01DE02	1.0	0.7679175
azlocillin	latamoxef	J01CR50,J01CA09	J01DD06	1.0	0.77171004
azlocillin	mezlocillin	J01CR50,J01CA09	J01CR50,J01CA10	1.0	0.87145907
ranibizumab	aflibercept	S01LA04	L01XX44,S01LA05	0.5	0.856717
daclatasvir	telaprevir	J05AX14	J05AE11	1.0	0.78844655
daclatasvir	ombitasvir	J05AX14	J05AX67,J05AX66	1.0	0.7477527
daclatasvir	dasabuvir	J05AX14	J05AX16,J05AX66	1.0	0.76313275
daclatasvir	ribavirin	J05AX14	J05AB04	1.0	0.7052737
cilazapril	spirapril	C09BA08,C09AA08	C09AA11	1.0	0.8171755
cilazapril	indapamide	C09BA08,C09AA08	C03BA11,C09BX01,G01AE10	0.5	0.7379653
cilazapril	manidipine	C09BA08,C09AA08	C08CA11,C09BB12	1.0	0.76892656
cilazapril	chlorthalidone	C09BA08,C09AA08	C03BA04,C03BB04,C03EA06,G01AE10	0.5	0.7233191
cilazapril	lercanidipine	C09BA08,C09AA08	C09DB08,C08CA13,C09BB02	1.0	0.7328295
cilazapril	benazepril	C09BA08,C09AA08	C09AA07,C09BA07	1.0	0.79271716
cilazapril	temocapril	C09BA08,C09AA08	C09AA14	1.0	0.8528166
cilazapril	fosinopril	C09BA08,C09AA08	C09AA09,C09BA09	1.0	0.80378383
cilazapril	imidapril	C09BA08,C09AA08	C09AA16	1.0	0.844082
cilazapril	benidipine	C09BA08,C09AA08	C08CA15	1.0	0.75138736
cilazapril	lacidipine	C09BA08,C09AA08	C08CA09	1.0	0.7481141
cilazapril	delapril	C09BA08,C09AA08	C09BA12,C09BB12,C09AA12	1.0	0.83979195
cilazapril	perindopril	C09BA08,C09AA08	C10BX11,C09AA04,C09BX02,C09BA04,C09BX01,C09BB04	1.0	0.7173503
cilazapril	ramipril	C09BA08,C09AA08	C09AA05,C10BX04,C10BX06,C09BA05,C09BB07,C09BB05	1.0	0.7407089
cilazapril	zofenopril	C09BA08,C09AA08	C09BA15,C09AA15	1.0	0.77809036
cilazapril	lisinopril	C09BA08,C09AA08	C09AA03,C09BB03,C09BA03,C10BX07	1.0	0.7561619
cilazapril	quinapril	C09BA08,C09AA08	C09AA06,C09BA06	1.0	0.88496846
alizapride	dolasetron	A03FA05	A04AA04	1.0	0.71216494
dronedarone	propafenone	C01BD07	C01BC03	1.0	0.7430885
dronedarone	amiodarone	C01BD07	C01BD01	1.0	0.7703691
dronedarone	vernakalant	C01BD07	C01BG11	1.0	0.74857944
dronedarone	ibutilide	C01BD07	C01BD05	1.0	0.7035092
dronedarone	bepridil	C01BD07	C08EA02	1.0	0.71866876
tolcapone	selegiline	N04BX01	N04BD01	1.0	0.71068376
isoniazid	rifampicin	J04AM04,J04AM06,J04AM02,J04AM05,J04AM03,J04AM01,J04AC51,J04AC01	J04AM06,J04AM02,J04AB02,J04AM05	1.0	0.7297314
iopentol	iotrolan	V08AB08	V08AB06	1.0	0.86730164
iopentol	ioversol	V08AB08	V08AB07	1.0	0.82290334
iopentol	iobitridol	V08AB08	V08AB11	1.0	0.84045655
iopentol	iopamidol	V08AB08	V08AB04	1.0	0.7569946
galantamine	memantine	N06DA04	N06DX01,N06DA53,N06DA52	1.0	0.7146856
ipratropium	glycopyrronium	R03BB01,R03AL01,R03AL02,R01AX03	R03AL04,R03BB06,A03CA05,A03AB02	0.5	0.80229926
ipratropium	aclidinium	R03BB01,R03AL01,R03AL02,R01AX03	R03AL05,R03BB05	1.0	0.7861913
ipratropium	otilonium	R03BB01,R03AL01,R03AL02,R01AX03	A03AB06,A03CA04	0.0	0.73951244
ipratropium	mepenzolate	R03BB01,R03AL01,R03AL02,R01AX03	A03AB12	0.0	0.71844935
